product_code,brand_name,generic_name,brand_description,department,dosage_form,unit,category,raw_cost,company,full_pack_quantity,unit_quantity
6009192,omron nebulizer(kid),,OMRON NEBULIZER(KID) X 1,Pharmacy,,PACK,,29500,,1,1
1008663,ON- CALL B.P METER,,ON- CALL B.P METER,Pharmacy,,PACK,,6500,NONYEZ VENTURES LTD,1,1
6009111,on-call platinium strip,,ON-CALL PLATINIUM STRIP X 1,Pharmacy,,PACK,,3200,,1,1
1002471,ON-CALL PLUS STRIP,,ON-CALL PLUS STRIP,Pharmacy,,PACK,,3850,,1,1
6012218,"one a day men""s formula",,"ONE A DAY MEN""S FORMULA TABS X 60",Pharmacy,TABLETS,PACK,,7500,,1,1
1002326,ONE TOUCH ULTRA STRIP  KIT x 50,,ONE TOUCH ULTRA STRIP  KIT X 50,Pharmacy,,PACK,,4300,,1,1
1008873,OPFEN EYE DROP 5ML,,OPFEN EYE DROP 5ML,Pharmacy,,PACK,,2180,,1,1
1007939,OPIDO,,OPIDO TABS 1 X 10,Pharmacy,TABLETS,PACK,,150,,1,1
6042200,optafen,Timolol,OPTAFEN EYE DROPS 10ML X 1,Pharmacy,EYE DROPS,PACK,,420,OPTIVISION LIMITED,1,1
6013566,optidon,,OPTIDON TABS 150MG X 10,Pharmacy,TABLETS,PACK,,600,,1,1
6008974,optiflo-xl x 30,,OPTIFLO-XL X 30 TABS 0.4MG,Pharmacy,TABLETS,PACK,,1470,,1,1
6042198,optinas,Latanoprost,OPTINAS EYE DROPS 3ML X 1,Pharmacy,EYE DROPS,PACK,,3500,OPTIVISION LIMITED,1,1
6061619,OPTINAS PLUS,Timolol Maleate,OPTINAS PLUS EYE DROPS 2.5ML X 1,Pharmacy,EYE DROPS,PACK,,3000,OPTIVISION LIMITED,1,1
6013429,OPTION 2,,OPTION 2 TABS 0.75MG X 2,Pharmacy,TABLETS,PACK,,650,,1,1
6013646,oral quick hiv test kit,,ORAL QUICK HIV TEST KIT   X 1,Pharmacy,,PACK,,1350,,1,1
6008648,orelox,,ORELOX TABS 100MG,Pharmacy,TABLETS,PACK,,3100,,1,1
6008703,orelox,,ORELOX TABS 200MG X 10,Pharmacy,TABLETS,PACK,,3015,,1,1
1000149,Orheptal,,ORHEPTAL CAPS  X 1,Pharmacy,CAPSULES,PACK,,520,,1,1
1008860,ORNILOX,,ORNILOX TABS 100MG,Pharmacy,TABLETS,PACK,,1335,,1,1
1001558,OROFER X 30,,OROFER X 30 CAPS,Pharmacy,CAPSULES,PACK,,845,,1,1
6009996,ORPHESIC X 20,,ORPHESIC X 20 TABS,Pharmacy,TABLETS,PACK,,620,,1,1
6011917,ORS WITH ZINC,,ORS WITH ZINC   X 1,Pharmacy,,PACK,,160,,1,1
6013433,ORTRIMEF,Artemether+Lumefantrine,ORTRIMEF TABS 140MG X 24,Pharmacy,TABLETS,PACK,,435,OREFEMA PHARMACEUTICALS LTD,1,1
6012121,OSAM-D,,OSAM-D TABS X 30,Pharmacy,TABLETS,PACK,,1370,,1,1
1008839,OSJET,,OSJET TABS X 10,Pharmacy,TABLETS,PACK,,90,THINE FOREVER PHARMACEUTIAL,1,1
6011091,OSPAIN,,OSPAIN TABS 100MG X 10,Pharmacy,TABLETS,PACK,,130,,1,1
1001412,OSTEO,,OSTEO TABS X 20,Pharmacy,TABLETS,PACK,,150,,1,1
1001238,OSTEOCARE (UK),,OSTEOCARE (UK) TABS,Pharmacy,TABLETS,PACK,,2600,,1,1
6013557,OSTEOCARE CHEWABLE,,OSTEOCARE CHEWABLE TABS  X 30,Pharmacy,TABLETS,PACK,,2800,NECTAR HEALTHCARE LTD.,1,1
6011023,OSTEOCARE PLUS,,OSTEOCARE PLUS TABS X 84,Pharmacy,TABLETS,PACK,,5900,,1,1
1002612,OSTEOCARE,,OSTEOCARE TABS  {INDIA} X 30,Pharmacy,TABLETS,PACK,,1305,,1,1
6012058,OSTEOGAIN,,OSTEOGAIN CAPS X 30,Pharmacy,CAPSULES,PACK,,2020,,1,1
6012260,OSTEOGAIN,,OSTEOGAIN TABS X 30,Pharmacy,TABLETS,PACK,,2400,,1,1
1002736,OSTRIN,,OSTRIN TABS,Pharmacy,TABLETS,PACK,,3520,,1,1
6009201,ova boost,,OVA BOOST CAPS X 1,Pharmacy,CAPSULES,PACK,,13500,,1,1
1007550,OVACARE X 30,,OVACARE X 30 TABS,Pharmacy,TABLETS,PACK,,2300,,1,1
1003411,OVUMINE,,OVUMINE TABS 50MG,Pharmacy,TABLETS,PACK,,1360,,1,1
1007782,OXAVID,,OXAVID TABS 200MG X 10,Pharmacy,TABLETS,PACK,,350,,1,1
1002202,OXCLAV x 14,,OXCLAV X 14 TABS 625MG,Pharmacy,TABLETS,PACK,,1130,,1,1
6012810,OXISPA,,OXISPA TABS 250MG X 10,Pharmacy,TABLETS,PACK,,650,,1,1
6009497,oxy-10,,OXY-10 X 1,Pharmacy,,PACK,,1600,,1,1
6009917,OXYBUTYNINHYDROCHLORIDE,,OXYBUTYNINHYDROCHLORIDE  5MG/12.5MG X 1,Pharmacy,,PACK,,3105,,1,1
6012537,OXYNIC,,OXYNIC TABS 1000MG X 14,Pharmacy,TABLETS,PACK,,900,,1,1
1007950,OXYNIC,,OXYNIC TABS 625MG,Pharmacy,TABLETS,PACK,,850,,1,1
6012026,oxytetracycline,,OXYTETRACYCLINE (MULTICOY)  CAPS X 12,Pharmacy,CAPSULES,PACK,,210,,1,1
6008661,OXYUREA,,OXYUREA CAPS 500MG,Pharmacy,CAPSULES,PACK,,2550,,1,1
6011276,OXYUREA,,OXYUREA TABS 100MG X 1,Pharmacy,TABLETS,PACK,,1250,,1,1
6009132,OXZOMOL X 14,,OXZOMOL X 14 TABS 20MG,Pharmacy,TABLETS,PACK,,150,,1,1
1001891,P-ALAXIN,,P-ALAXIN TABS,Pharmacy,TABLETS,PACK,,880,GREENLIFE PHARMACEUTICALS LIMITED,1,1
6012896,P-ALAXIN ts,,P-ALAXIN TS TABS 120MG/960MG X 3,Pharmacy,TABLETS,PACK,,860,,1,1
6045256,paediatric zinc sulphate dispersible,,PAEDIATRIC ZINC SULPHATE DISPERSIBLE TABS 20MG X 10,Pharmacy,TABLETS,PACK,,120,SWISS PHARMA NIG. LTD.,1,1
6012389,PANADOL ADVANCE,,PANADOL ADVANCE TABS X 16,Pharmacy,TABLETS,PACK,,1000,,1,1
1003366,PANTRIM-960,,PANTRIM-960 TABS  X 10,Pharmacy,TABLETS,PACK,,90,,1,1
6011269,PARA 1000,,PARA 1000 CAPLET X 10,Pharmacy,CAPLET,PACK,,250,,1,1
6012932,PARACETAMOL,,PARACETAMOL (MARK)  INFUSION X 1,Pharmacy,INFUSION,PACK,,380,,1,1
6024990,paracetamol(nhp),,PARACETAMOL(NHP) SUPP 125MG X 5,Pharmacy,SUPPOSITORY,PACK,,1000,"NEW HEIGHTS PHARMA, LTD.",1,1
1001308,PARADANA X 96,,PARADANA X 96 TABS 500MG,Pharmacy,TABLETS,PACK,,100,,1,1
6023973,paranight,,PARANIGHT TABS X 10,Pharmacy,TABLETS,PACK,,160,,1,1
1001118,PARIET,,PARIET TABS 20MG,Pharmacy,TABLETS,PACK,,4755,,1,1
1003417,Peflac X 10,,PEFLAC X 10 TABS,Pharmacy,TABLETS,PACK,,715,,1,1
1000299,Peflacine x 50,Pefloxacine,PEFLACINE X 50 TABS 400MG,Pharmacy,TABLETS,PACK,,5350,,1,1
1000294,Peflotab X 10,Pefloxacine,PEFLOTAB 400MG TAB X 10,Pharmacy,TABLETS,PACK,,1115,,1,400MG
6009669,pefloxacin(multicoy) x 10,,PEFLOXACIN(MULTICOY) X 10,Pharmacy,,PACK,,550,,1,1
6008720,pemaclav x 14,,PEMACLAV X 14 TABS 625MG,Pharmacy,TABLETS,PACK,,1070,,1,1
6048353,PENEGRA,Sildenafil,PENEGRA TABS 100MG X 4,Pharmacy,TABLETS,PACK,,350,DKT INTERNATIONAL NIG.,1,1
6048382,PENICILLIN SKIN (MIM PHARMA),,PENICILLIN SKIN (MIM PHARMA) OINTMENT 20G X 1,Pharmacy,SKIN OINTMENT,PACK,,210,ZEEKUGO ENT.,1,1
6008966,PENTAX EXTRA,,PENTAX EXTRA TABS  X 20,Pharmacy,TABLETS,PACK,,350,VITABIOTICS (NIGERIA) LTD.,1,1
6010977,peptit kit,,PEPTIT KIT CAPS X 1,Pharmacy,CAPSULES,PACK,,2750,,1,1
1000147,PERFECTIL,,PERFECTIL CAPS,Pharmacy,CAPSULES,PACK,,4500,,1,1
6009683,perfectil platinium x 30,,PERFECTIL PLATINIUM X 30 CAPS,Pharmacy,CAPSULES,PACK,,11000,,1,1
6008904,perfectil platinium x 60,,PERFECTIL PLATINIUM X 60 CAPS,Pharmacy,CAPSULES,PACK,,10800,,1,1
6012808,PERFECTIL PlUS NAILS,,PERFECTIL PLUS NAILS TABS X 60,Pharmacy,TABLETS,PACK,,6700,,1,1
6012809,PERFECTIL PlUS SKIN,,PERFECTIL PLUS SKIN TABS X 56,Pharmacy,TABLETS,PACK,,6605,,1,1
1002636,PERGLIM,,PERGLIM TABS 1MG X 30,Pharmacy,TABLETS,PACK,,750,,1,1
6038127,PERIKACIN(VIXA),Pefloxacine,PERIKACIN(VIXA) TABS 400MG X 10,Pharmacy,TABLETS,PACK,,750,VIXA PHARMACEUTICAL CO. LTD.,1,1
6009590,PHLEBODIA,,PHLEBODIA TABS 600MG X 15,Pharmacy,TABLETS,PACK,,2650,,1,1
1002080,PILEX,,PILEX TABS 150MG X 20,Pharmacy,TABLETS,PACK,,427,,1,1
6012659,pilicon,,PILICON TABS  X 24,Pharmacy,TABLETS,PACK,,350,,1,1
6054583,PILOTAB,Ciprofloxacin,PILOTAB CAPLET 500MG X 10,Pharmacy,CAPLET,PACK,,330,PHAMATEX IND.LTD.,1,1
6013426,PINNACLE COD LIVER OIL,,PINNACLE COD LIVER OIL CAPS 1000MG X 1,Pharmacy,CAPSULES,PACK,,590,,1,1
1008013,PINNAZOLE,,PINNAZOLE CAPLET 20MG X 14,Pharmacy,CAPLET,PACK,,270,,1,1
1008621,pipart x8,,PIPART X8 TABS,Pharmacy,TABLETS,PACK,,350,,1,1
6061616,piramal ts,,PIRAMAL TS TABS  X 3,Pharmacy,TABLETS,PACK,,620,,1,1
1008830,PLACKERS DENTAL FLOSS,,PLACKERS DENTAL FLOSS,Pharmacy,,PACK,,380,,1,1
1008080,PLADOX,,PLADOX TABS 75MG,Pharmacy,TABLETS,PACK,,1190,,1,1
6050468,plus cottonswab,,PLUS COTTONSWAB X 100,Pharmacy,,PACK,,130,NAGAR LIFE SCIENCE NIG LTD,1,1
6008940,POSTER,,POSTER TABS  X 10,Pharmacy,TABLETS,PACK,,350,,1,1
1000121,POSTINOR 2,Levonorgestrel,POSTINOR 2 TABS 0.75MG,Pharmacy,TABLETS,PACK,,480,,1,1
6010057,PoSTPILL X 1,,POSTPILL X 1,Pharmacy,,PACK,,300,,1,1
6068780,PRAVACET,Travoprost,PRAVACET EYE DROPS 3ML X 1,Pharmacy,EYE DROPS,PACK,,3800,OPTIVISION LIMITED,1,1
6011604,prazgen,,PRAZGEN TABS X 10,Pharmacy,TABLETS,PACK,,180,,1,1
6008929,praziquantel x 10,,PRAZIQUANTEL X 10 TABS,Pharmacy,TABLETS,PACK,,950,,1,1
6012249,prazodex,,PRAZODEX TABS 20MG X 14,Pharmacy,TABLETS,PACK,,170,,1,1
1007960,prazol,,PRAZOL CAPS 20MG X 30,Pharmacy,CAPSULES,PACK,,400,,1,1
1008814,PREDICTE OVULATION TEST  KIT,,PREDICTE OVULATION TEST  KIT,Pharmacy,,PACK,,2530,,1,1
6013255,PREDICTE PREGNACY TEST STRIP,,PREDICTE PREGNACY TEST STRIP   X 2,Pharmacy,,PACK,,490,,1,1
6037120,pregesic,,PREGESIC TABS  X 10,Pharmacy,TABLETS,PACK,,240,,1,1
1003088,PREGNACARE BREAST FEEDING x 84,,PREGNACARE BREAST FEEDING X 84 TABS,Pharmacy,TABLETS,PACK,,7200,VITABIOTICS (NIGERIA) LTD.,1,1
1002733,PREGNACARE CONCEPTION x 30,,PREGNACARE CONCEPTION X 30 TABS,Pharmacy,TABLETS,PACK,,5100,VITABIOTICS (NIGERIA) LTD.,1,1
6008708,pregnacare his & her x 60,,PREGNACARE HIS & HER X 60 TABS,Pharmacy,TABLETS,PACK,,5555,,1,1
6008707,pregnacare max x 84,,PREGNACARE MAX X 84 TABS,Pharmacy,TABLETS,PACK,,11900,,1,1
1002758,PREGNACARE PLUS,,PREGNACARE PLUS CAPS X 56,Pharmacy,CAPSULES,PACK,,7430,,1,1
6009548,PREGNACARE STRETCHMARK CREAM,,PREGNACARE STRETCHMARK CREAM X 1,Pharmacy,,PACK,,3700,,1,1
1001216,PREGNACARE X 30,,PREGNACARE X 30 CAPS  [ENGLAND],Pharmacy,CAPSULES,PACK,,4350,,1,1
1007697,PREGNAD X 30,,PREGNAD X 30 CAPS,Pharmacy,CAPSULES,PACK,,250,,1,1
6012261,PrEGNAGAIN,,PREGNAGAIN TABS X 30,Pharmacy,TABLETS,PACK,,2700,,1,1
1007754,PREGNATONE X 30,,PREGNATONE X 30 CAPS,Pharmacy,CAPSULES,PACK,,1410,,1,1
6008686,PREGYA KIT,,PREGYA KIT TABS 400MCG,Pharmacy,TABLETS,PACK,,2100,,1,1
1002825,PREMARIN,Conjugated Estrogens,PREMARIN TABS 0.625MG X 28,Pharmacy,TABLETS,PACK,,15500,,1,1
1000772,primolut depot,,PRIMOLUT DEPOT INJ 250MG\1ML X 3,Pharmacy,INJECTION (SOLUTION),PACK,,950,,1,1
1000713,PROCTOGLYVENOL,,PROCTOGLYVENOL SUPP 400MG X 7,Pharmacy,SUPPOSITORY,PACK,,5500,,1,1
6011891,PrOSTACARE,,PROSTACARE CAPS X 30,Pharmacy,CAPSULES,PACK,,4900,,1,1
6009203,prostagel x 30,,PROSTAGEL X 30 CAPS,Pharmacy,CAPSULES,PACK,,3500,,1,1
6008905,prostrate defence x120,,PROSTRATE DEFENCE X120 CAPS,Pharmacy,CAPSULES,PACK,,5100,,1,1
1003380,PROSURIN(TAMSOLUSIN HYDROCHLORIDE),,PROSURIN(TAMSOLUSIN HYDROCHLORIDE) TABS 400MCG,Pharmacy,TABLETS,PACK,,1450,,1,1
1001484,PROVIMIN,,PROVIMIN X 30 CAPS,Pharmacy,CAPSULES,PACK,,1324,,1,1
1000687,PROVIRON X 20,,PROVIRON X 20 TABS,Pharmacy,TABLETS,PACK,,5800,,1,1
1007576,PROX,,PROX TABS,Pharmacy,TABLETS,PACK,,400,,1,1
1003435,PROXIMEXA,,PROXIMEXA TABS 250MG,Pharmacy,TABLETS,PACK,,1185,WWCVL (GSK),1,1
1003426,PROXIMEXA,Cefuroxime,PROXIMEXA TABS 500MG,Pharmacy,TABLETS,PACK,,2015,WWCVL (GSK),1,1
6041165,pulse oximeter,,PULSE OXIMETER,Pharmacy,,PACK,,6000,E CHAPEL INT SERVICES LTD,1,1
1003361,PYLOREST,,PYLOREST TABS,Pharmacy,TABLETS,PACK,,8450,BIOFEM PHAMACEUTICAL (NIGERIA) LIMITED,1,1
1007798,PYROX COMBI,,PYROX COMBI TABS X 42,Pharmacy,TABLETS,PACK,,4900,,1,1
1007799,PYROX,,PYROX TABS 20MG X 14,Pharmacy,TABLETS,PACK,,700,,1,1
6011281,PYTHROCIN,,PYTHROCIN TABS 500MG X 10,Pharmacy,TABLETS,PACK,,1200,,1,1
6013639,q-slep,,Q-SLEP CAPS X 10,Pharmacy,CAPSULES,PACK,,600,MAY & BAKER NIGERIA PLC,1,1
1007758,QCEPH X 100,,QCEPH X 100 TABS 500MG,Pharmacy,TABLETS,PACK,,850,,1,1
1002461,QUINCEF X 10,,QUINCEF X 10 TABS 500MG,Pharmacy,TABLETS,PACK,,1000,,1,1
6012589,RABEDUS,,RABEDUS X 1,Pharmacy,,PACK,,550,,1,1
1001716,RABILOC,,RABILOC TABS 20MG,Pharmacy,TABLETS,PACK,,755,,1,1
1003100,RADIKLO,Diclofenac Potassium,RADIKLO TABS 50MG,Pharmacy,TABLETS,PACK,,70,SEAGREEN PHARMACEUTICALS LTD.,1,1
6012264,RAMI SIRDIS,,RAMI SIRDIS TABS X 30,Pharmacy,TABLETS,PACK,,3000,,1,1
6008786,ramipril,,RAMIPRIL TABS 5MG X 28 {ACTAVIS},Pharmacy,TABLETS,PACK,,370,,1,1
6012384,ramipril,,RAMIPRIL TABS 5MG X 30 {SIVO},Pharmacy,TABLETS,PACK,,460,,1,1
6008918,RAMIVAN,,RAMIVAN TABS 300MG X 100,Pharmacy,TABLETS,PACK,,23,,1,1
6012322,RANICEF,Cefdinir,RANICEF TABS 300MG X 10,Pharmacy,TABLETS,PACK,,1900,,1,1
1001042,RAPIDFLOX,,RAPIDFLOX TABS 500MG,Pharmacy,TABLETS,PACK,,560,,1,1
1003529,RE-VIVE,,RE-VIVE CAPS 400MG X 10,Pharmacy,CAPSULES,PACK,,3620,,1,1
6012681,REBIZOLE,Rabeprazole,REBIZOLE TABS 20MG X 10,Pharmacy,TABLETS,PACK,,290,,1,1
1007571,RED SEA COD LIVER OIL,,RED SEA COD LIVER OIL CAPS 1000MG X 30,Pharmacy,CAPSULES,PACK,,150,,1,1
6031056,REDCOD CODLIVER OIL,,REDCOD CODLIVER OIL CAPS 300MG X 30,Pharmacy,CAPSULES,PACK,,300,SUITELIFE PHARMACEUTICALS LTD.,1,1
6045306,REDMOND,,REDMOND EYE DROPS 5ML X 1,Pharmacy,EYE DROPS,PACK,,650,WORLDCARE PHARMA NIG LTD,1,1
1007551,REESHAPE X 30,,REESHAPE X 30 CAPS,Pharmacy,CAPSULES,PACK,,4020,,1,1
1002250,REGACAM,,REGACAM CAPS 20MG,Pharmacy,CAPSULES,PACK,,845,,1,1
6008942,RELIEFF,,RELIEFF TABS  X 50,Pharmacy,TABLETS,PACK,,4250,,50,1
6010894,reload immunity,,RELOAD IMMUNITY TABS X 120,Pharmacy,TABLETS,PACK,,6000,,1,1
1007619,RELOAD KIDS,,RELOAD KIDS TABS,Pharmacy,TABLETS,PACK,,6400,,1,1
6012966,remal,,REMAL TABS 40MG/320MG X 9,Pharmacy,TABLETS,PACK,,450,,1,1
6041163,RENO AMINO,Amino Acids,RENO AMINO CAPS X 30,Pharmacy,CAPSULES,PACK,,330,GLACK PHARM.LTD.,1,1
6033059,RENOCAV,Amoxicillin and Clavulanate,RENOCAV TABS 625MG X 14,Pharmacy,TABLETS,PACK,,1050,E-MEC IMPEX COMPANY LTD,1,1
6013052,RENOFIT,,RENOFIT CAPS X 30,Pharmacy,CAPSULES,PACK,,700,,1,1
6016864,renoga multivitamin,,RENOGA MULTIVITAMIN CAPS X 30,Pharmacy,CAPSULES,PACK,,350,GREAT LIFE ENTERPRISES,1,1
1003181,reon x 30,,REON X 30 CAPS,Pharmacy,CAPSULES,PACK,,595,,1,1
1007632,RESPERIDOL,,RESPERIDOL TABS 2MG X 20,Pharmacy,TABLETS,PACK,,1160,,1,1
1009062,RETRAX,,RETRAX TABS X 3,Pharmacy,TABLETS,PACK,,175,,1,1
1000612,REVITAL,,REVITAL CAPS X 30,Pharmacy,CAPSULES,PACK,,1650,,1,1
1003464,RICE KRISPIES,,RICE KRISPIES MIXTURE 510G,Pharmacy,MIXTURE,PACK,,1715,,1,1
6013075,RiOTAB,,RIOTAB PESSARY X 6,Pharmacy,PESSARY,PACK,,700,,1,1
6012862,RoBEFENAC,,ROBEFENAC TABS X 10,Pharmacy,TABLETS,PACK,,480,,1,1
1001766,RoBINAX,,ROBINAX TABS 500MG,Pharmacy,TABLETS,PACK,,450,,1,1
1001683,ROGOTINOR X 10,,ROGOTINOR  0.75MG TAB X 10,Pharmacy,TABLETS,PACK,,140,,1,1
1002836,ROLIP,,ROLIP TABS 10MG X 10,Pharmacy,TABLETS,PACK,,1970,,1,1
1008770,rolip,,ROLIP TABS 20MG X 10,Pharmacy,TABLETS,PACK,,2980,,1,1
1008768,rolip,,ROLIP TABS 5MG X 10,Pharmacy,TABLETS,PACK,,1220,,1,1
6009301,roliten,,ROLITEN TABS 2MG X 10,Pharmacy,TABLETS,PACK,,2050,,1,1
6021937,ROSSMAX B.P MACHINE X5,,ROSSMAX B.P MACHINE X5 X 1,Pharmacy,,PACK,,32000,BERACHAH HEALTHCARE LTD,1,1
6021938,ROSSMAX B.P MACHINE X9,,ROSSMAX B.P MACHINE X9 X 1,Pharmacy,,PACK,,74000,BERACHAH HEALTHCARE LTD,1,1
6038136,rossmax glucometer machine,,ROSSMAX GLUCOMETER MACHINE X 1,Pharmacy,,PACK,,11000,BERACHAH HEALTHCARE LTD,1,1
6038137,rossmax strip,,ROSSMAX STRIP X 50,Pharmacy,,PACK,,5800,BERACHAH HEALTHCARE LTD,1,1
6047326,ROSSMAX Z1 B.P MACHINE,,ROSSMAX Z1 B.P MACHINE X 1,Pharmacy,,PACK,,15000,BERACHAH HEALTHCARE LTD,1,1
1003559,ROSUCREST,,ROSUCREST TABS 10MG,Pharmacy,TABLETS,PACK,,1650,,1,1
6009304,rough rider condom,,ROUGH RIDER CONDOM X 1,Pharmacy,,PACK,,285,,1,1
6013058,ROXAREL,,ROXAREL TABS 10MG X 20,Pharmacy,TABLETS,PACK,,7000,,1,1
6016866,roxirite,,ROXIRITE CAPLET 500MG X 10,Pharmacy,CAPLET,PACK,,1100,,1,1
1008057,RUfEDOL PLUS,,RUFEDOL PLUS CAPLET,Pharmacy,CAPLET,PACK,,140,,1,1
6013044,RUFEX,,RUFEX TABS 500MG X 10,Pharmacy,TABLETS,PACK,,850,,1,1
1000291,RYCIN,,RYCIN TABS 500MG,Pharmacy,TABLETS,PACK,,863,,1,1
1009073,SACOVITE,,SACOVITE CAPS X 30,Pharmacy,CAPSULES,PACK,,150,,1,1
6013049,SAFERIA,,SAFERIA CAPS 40MG/240MG X 12,Pharmacy,CAPSULES,PACK,,650,,1,1
6012766,SAFETY BOX,,SAFETY BOX X 1,Pharmacy,,PACK,,450,,1,1
6010503,SALBACEF(ceftriaxone & sulbactam),,SALBACEF(CEFTRIAXONE & SULBACTAM) INJ 1500MG X 1,Pharmacy,INJECTION (POWDER),PACK,,750,,1,1
6013318,SALBUTAMOL (TETA),,SALBUTAMOL (TETA) INHALER  X 1,Pharmacy,INHALER,PACK,,800,,1,1
6010350,salbutamol(MULTICOY),,SALBUTAMOL(MULTICOY) INHALER X 1,Pharmacy,INHALER,PACK,,725,,1,1
1008818,SALMONELLA TYPHI TEST KIT,,SALMONELLA TYPHI TEST KIT,Pharmacy,,PACK,,13200,CODIX PHARMA LIMITED,1,1
6076966,samsu oil,,SAMSU OIL   X 1,Pharmacy,,PACK,,900,,1,1
6071867,SAMVINE B.P MONITOR,,SAMVINE B.P MONITOR   X 1,Pharmacy,,PACK,,11500,,1,1
6011592,scalp handle,,SCALP HANDLE X 1,Pharmacy,,PACK,,100,,1,1
1001125,SCHERIPROCT x 12,,SCHERIPROCT X 12 SUPP,Pharmacy,SUPPOSITORY,PACK,,2810,,1,1
1002051,SEA GLOW COD LIVER,,SEA GLOW COD LIVER CAPS 300MG,Pharmacy,CAPSULES,PACK,,790,,1,1
1008624,sectab x4,Secnidazole,SECTAB X4 TABS 500MG,Pharmacy,TABLETS,PACK,,295,,1,1
1001140,SECWID X 4,,SECWID X 4 TABS 500MG,Pharmacy,TABLETS,PACK,,490,,1,1
1007855,SEFZITIL,,SEFZITIL TABS 500MG,Pharmacy,TABLETS,PACK,,1295,,1,1
1000156,SELENIUM-ACE,,SELENIUM-ACE TABS  X 30,Pharmacy,TABLETS,PACK,,3150,,1,30
1007497,SENDINOR-2,,SENDINOR-2 TABS 75MG,Pharmacy,TABLETS,PACK,,205,,1,1
6022949,SENSODYNE RAPID ACTION,,SENSODYNE RAPID ACTION  25G X 1,Pharmacy,,PACK,,250,WWCVL (GSK-CX),1,1
1001131,SERETIDE DISKUS,,SERETIDE DISKUS  100MCG 60 DOSES,Pharmacy,,PACK,,3000,WWCVL (GSK),1,60 DOSES
1002365,SERETIDE DISKUS,,SERETIDE DISKUS INHALER 250MCG X 1,Pharmacy,INHALER,PACK,,4075,WWCVL (GSK),1,60 DOSES
6009357,seretide evohaler,,SERETIDE EVOHALER  25/125MCG,Pharmacy,,PACK,,1765,WWCVL (GSK),1,1
6009358,seretide evohaler,,SERETIDE EVOHALER  25/50MCG,Pharmacy,,PACK,,1800,WWCVL (GSK),1,1
1003606,SERVICE ( LOGISTICS),,SERVICE ( LOGISTICS)   X 1,Pharmacy,,PACK,,90,,1,1
6013185,SeRVICE CHARGE,,SERVICE CHARGE X 1,Pharmacy,,PACK,,50,,1,1
6008715,shal'artem forte x5,,SHAL'ARTEM FORTE X5 TABS,Pharmacy,TABLETS,PACK,,620,SHALINA HEALTHCARE NIGERIA LTD,1,1
6013074,SHAL'ArTEM,,SHAL'ARTEM TABS 20MG/120MG X 18,Pharmacy,TABLETS,PACK,,400,,1,1
6013012,SHAL'ArTEM,,SHAL'ARTEM TABS 20MG/120MG X 24,Pharmacy,TABLETS,PACK,,445,,1,1
1007830,SHALCIP TZ,,SHALCIP TZ TABS 500MG,Pharmacy,TABLETS,PACK,,250,,1,1
1007937,SILAPEN NIGHT (RICHYGOLD),,SILAPEN NIGHT (RICHYGOLD) CAPLET,Pharmacy,CAPLET,PACK,,165,,1,1
6054584,SILDEX,Sildenafil,SILDEX TABS 100MG X 4,Pharmacy,TABLETS,PACK,,240,PHAMATEX IND.LTD.,1,1
6013205,silicon gel,,SILICON GEL X 1,Pharmacy,,PACK,,1500,,1,1
6041184,SILVER SULPHADIAZINE(FIDSON),,SILVER SULPHADIAZINE(FIDSON) CREAM 25G X 1,Pharmacy,CREAM,PACK,,280,FIDSON HEALTHCARE PLC,1,1
6008827,SILYBON,,SILYBON TABS 70MG X 30,Pharmacy,TABLETS,PACK,,1900,,1,1
6008845,SILYBON X 30,,SILYBON X 30 CAPS 140MG,Pharmacy,CAPSULES,PACK,,2900,,1,1
1002845,SIMVASTATIN (DEXECL) 10MG TABS,Simvastatin,SIMVASTATIN (DEXECL) 10MG TABS,Pharmacy,,PACK,,320,,1,1
1000880,siprosan X 14,,SIPROSAN X 14 TABS 500MG,Pharmacy,TABLETS,PACK,,650,,1,1
6012377,SITEX,,SITEX TABS X 10,Pharmacy,TABLETS,PACK,,2500,,1,1
6017902,SIVO PLUS,,SIVO PLUS TABS 80/480 X 6,Pharmacy,TABLETS,PACK,,320,,1,1
6013466,SIVOADFLUCONAZOLE,,SIVOADFLUCONAZOLE TABS 150MG X 10,Pharmacy,TABLETS,PACK,,350,,1,1
6013450,sivocefixime,,SIVOCEFIXIME TABS 200MG X 10,Pharmacy,TABLETS,PACK,,700,,1,1
6013449,sivocefixime,,SIVOCEFIXIME TABS 400MG X 10,Pharmacy,TABLETS,PACK,,950,,1,1
6013451,sivoclamthromycin,,SIVOCLAMTHROMYCIN TABS 500MG X 10,Pharmacy,TABLETS,PACK,,1350,,1,1
6018899,SIVOOFLOXACIN,,SIVOOFLOXACIN TABS 400MG X 10,Pharmacy,TABLETS,PACK,,350,,1,1
6011163,SIVOROMYCIN,Azithromycin,SIVOROMYCIN TABS 500MG X 3,Pharmacy,TABLETS,PACK,,520,,1,1
6011420,SIVOROMYCIN,,SIVOROMYCIN TABS X 10,Pharmacy,TABLETS,PACK,,1350,,1,1
6012024,SIVOXICLAV,,SIVOXICLAV TABS 625MG X 14,Pharmacy,TABLETS,PACK,,850,,1,1
1000984,skin traction kit,,SKIN TRACTION KIT (ADULT),Pharmacy,,PACK,,740,,1,1
1000983,skin traction kit,,SKIN TRACTION KIT (CHILD),Pharmacy,,PACK,,750,,1,1
